idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
35,5.003353,2.0,0.0,1.0,5.0,123.0,67.0,7.0,22.0,0.9552239,33.0,106.0,16.0,0.0,7.147541,35.0,5.0,5.0,13.4,0.0,0.4791666,241.7582,0.6,15.0,0.0,0.0,58.0,0.0,2.0,0.3598613,1.0,0.8656716,0.005281228000000001,1.6808919999999998,0.0,0.003453026,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,censored
37,4.624363,2.0,0.0,1.0,7.0,104.0,54.0,4.0,15.0,0.7407406999999999,37.0,85.0,19.0,0.0,7.4038460000000015,35.0,6.0,7.0,7.714286,0.3333333,0.0,354.2517,0.4285714,12.0,0.0,0.0,50.0,0.0,6.0,2.715298,1.0,0.9259259,0.0948232,1.102313,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,censored
41,4.556941,2.0,0.0,1.0,4.0,69.0,41.0,5.0,3.0,0.6585366,12.0,61.0,8.0,0.0,7.1739130000000015,21.0,2.0,4.0,10.25,0.0,0.25,343.75,0.5,0.0,0.0,0.25,30.0,0.0,2.0,0.1217661,0.0,0.7317073000000001,0.09810739,1.4051129999999998,1.0,0.022435993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,censored
43,4.61347,1.0,0.0,1.0,2.0,28.0,17.0,4.0,3.0,0.9411765,7.0,24.0,4.0,0.0,5.964286,6.0,1.0,2.0,8.5,0.0,0.75,347.2222,0.5,12.0,0.0,0.0,14.0,0.0,1.0,0.3942164,0.0,0.8235294,0.02315615,1.765078,0.0,0.003453026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,censored
44,4.7171910000000015,2.0,0.0,1.0,4.0,67.0,36.0,4.0,5.0,0.8611110999999999,16.0,51.0,16.0,0.0,7.835821000000001,14.0,7.0,4.0,9.0,0.0,0.0,385.2564,0.75,9.0,0.0,0.0,32.0,1.0,3.0,1.539792,0.0,0.8888889000000001,0.03854219,2.344047,0.0,0.003453026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,censored
47,4.843017,2.0,0.0,1.0,4.0,112.0,72.0,12.0,15.0,0.7222221999999999,23.0,99.0,13.0,0.0,7.089286,33.0,2.0,4.0,18.0,0.0,0.6666667,329.0043,1.75,6.0,0.0,0.0,57.0,0.0,3.0,0.3493158,1.0,0.7916667,0.06904911,1.972821,0.0,0.003453026,5.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,censored
54,4.287235,2.0,0.0,1.0,3.0,57.0,35.0,2.0,9.0,0.9428571,12.0,49.0,8.0,0.0,6.929824000000001,15.0,2.0,3.0,11.66667,0.5,0.0,268.5185,1.333333,16.0,0.0,0.0,27.0,0.0,2.0,0.7217661,0.0,0.7714286,0.01157808,1.99553,0.0,0.003453026,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,censored
56,4.979312,2.0,0.0,1.0,8.0,121.0,70.0,7.0,18.0,0.9142857,32.0,99.0,22.0,0.0,7.487603,37.0,2.0,8.0,8.75,0.0,0.3904763,372.8022,0.375,13.0,0.0,0.0,61.0,0.0,8.0,2.244207,0.0,0.8714284999999999,0.02464663,1.160228,0.0,0.003453026,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,56.0,censored
57,4.641941,2.0,0.0,1.0,2.0,39.0,22.0,4.0,3.0,0.8636364,10.0,31.0,8.0,0.0,8.179487,13.0,2.0,2.0,11.0,0.0,0.1428571,375.0,1.0,6.0,0.0,0.0,16.0,0.0,1.0,0.06088305,0.0,0.7272727,0.02006867,1.335132,0.0,0.003453026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,censored
60,4.718783,2.0,0.0,1.0,9.0,118.0,69.0,6.0,16.0,0.7681159000000001,15.0,102.0,16.0,0.0,7.059322,38.0,2.0,9.0,7.666666999999999,0.0,0.3055556,290.0353,0.6666667,12.0,0.0,0.0,58.0,2.0,5.0,1.054415,0.0,0.8405796999999998,0.07749824,2.052645,0.0,0.003453026,5.0,5.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,censored
61,4.664956,2.0,0.0,1.0,6.0,78.0,46.0,12.0,16.0,0.8695652,13.0,73.0,5.0,0.0,6.666667,28.0,2.0,6.0,7.666666999999999,0.0,0.0,222.9798,0.3333333,19.0,0.0,0.0,38.0,1.0,6.0,2.329584,0.0,0.8260869000000001,0.04561061,1.765465,0.0,0.003453026,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,censored
62,5.009585,2.0,0.0,1.0,9.0,120.0,71.0,9.0,30.0,0.9014084,31.0,101.0,19.0,0.0,7.65,32.0,4.0,9.0,7.888889,0.0,0.2777778,288.8448,0.3333333,20.0,0.0,0.0,61.0,0.0,5.0,1.571082,0.0,0.8591549,0.01893301,1.882674,0.0,0.003453026,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,censored
64,4.774156,2.0,0.0,1.0,7.0,121.0,69.0,9.0,14.0,0.7101449000000001,26.0,104.0,17.0,0.0,7.512397,43.0,3.0,7.0,9.857142,0.0,0.0,275.0099,0.4285714,6.0,0.0,0.0,57.0,0.0,3.0,0.5826491,0.0,0.8260869000000001,0.08345595,0.8524699,0.0,0.003453026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,censored
70,3.865,1.0,0.0,1.0,5.0,45.0,22.0,0.0,7.0,1.0,14.0,37.0,8.0,0.0,7.711111,13.0,5.0,5.0,4.4,1.0,0.4333333,532.1429,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.5884326999999999,0.0,1.0,0.0,1.338313,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,censored
71,3.795,2.0,0.0,1.0,1.0,37.0,18.0,0.0,4.0,1.0,9.0,28.0,9.0,0.0,8.162162,12.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.360883,0.0,1.0,0.0,1.7857880000000002,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,censored
73,3.898973,5.0,0.0,1.0,1.0,88.0,47.0,2.0,9.0,0.8085107,24.0,74.0,14.0,0.0,7.443182000000001,24.0,7.0,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.9787234,0.07322352,1.752001,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,censored
74,4.756135,2.0,0.0,1.0,3.0,69.0,36.0,1.0,9.0,0.9166667,19.0,57.0,12.0,0.0,7.376811999999998,21.0,6.0,3.0,12.0,0.0,0.4166667000000001,281.1355,0.0,12.0,0.0,0.0,35.0,0.0,2.0,1.121766,0.0,0.9722222,0.02822156,1.608973,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,censored
75,4.233407,2.0,0.0,1.0,3.0,88.0,53.0,8.0,11.0,0.8301886999999999,12.0,82.0,6.0,0.0,6.681817999999999,29.0,3.0,3.0,17.66667,0.5,0.0,229.1667,0.6666667,6.0,0.0,0.0,43.0,2.0,1.0,0.2275497,0.0,0.8113208000000001,0.03632135,1.516032,0.0,0.003453026,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,censored
77,4.587,2.0,0.0,1.0,2.0,26.0,17.0,4.0,5.0,1.0,4.0,20.0,5.0,0.0,7.72,7.0,1.0,2.0,8.5,0.0,0.0,425.0,1.0,6.0,0.0,0.0,15.0,0.0,1.0,0.2275497,0.0,0.8823529,0.0,1.875551,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,censored
78,4.213056,1.0,0.0,1.0,4.0,66.0,41.0,5.0,10.0,0.8048781,13.0,60.0,6.0,0.0,6.7424240000000015,20.0,1.0,4.0,10.25,0.5,0.25,307.6923,0.25,7.0,0.0,0.0,34.0,0.0,1.0,0.560883,0.0,0.8292683000000001,0.06004434,1.886232,0.0,0.003453026,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,censored
79,3.697,1.0,0.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,2.0,12.0,2.0,0.0,7.714286,6.0,0.0,1.0,8.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.20412,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,censored
103,4.153278,2.0,0.0,1.0,12.0,112.0,66.0,4.0,19.0,0.9090909,30.0,90.0,22.0,0.0,7.75,33.0,5.0,12.0,5.5,0.875,0.0,348.4458,0.25,6.0,0.0,0.0,62.0,0.0,9.0,2.881281,1.0,0.9393939,0.03002216,1.103003,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,censored
106,3.837,1.0,0.0,1.0,3.0,41.0,25.0,0.0,6.0,1.0,12.0,35.0,6.0,0.0,7.390244,14.0,1.0,3.0,8.333333,1.0,0.6666667,355.2632,0.6666667,7.0,0.0,0.0,22.0,0.0,1.0,0.06088305,0.0,0.88,0.0,1.107805,0.0,0.003453026,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,censored
128,4.919411,2.0,0.0,1.0,7.0,103.0,65.0,14.0,19.0,0.8769231,27.0,87.0,16.0,0.0,7.563107,31.0,2.0,7.0,9.285714,0.0,0.6428571,242.9753,0.5714286,19.0,0.0,0.1428571,55.0,2.0,6.0,2.01887,0.0,0.8461539,0.030103,1.664441,1.0,0.022435993,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,censored
134,3.630027,1.0,0.0,1.0,3.0,15.0,12.0,2.0,2.0,0.75,5.0,15.0,0.0,0.0,6.933333,3.0,0.0,3.0,4.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.560883,0.0,0.8333333,0.0752575,1.553806,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,censored
135,4.8407300000000015,2.0,0.0,1.0,6.0,106.0,63.0,8.0,20.0,0.8412699,24.0,89.0,15.0,2.0,8.094339,31.0,6.0,6.0,10.5,0.0,0.4861111,286.52,0.5,20.0,0.0,0.0,56.0,1.0,2.0,0.421766,3.0,0.8888889000000001,0.04300429,1.394154,0.0,0.003453026,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,censored
137,4.786412,2.0,0.0,1.0,4.0,70.0,40.0,9.0,14.0,0.825,20.0,63.0,7.0,0.0,6.7,22.0,4.0,4.0,10.0,0.0,0.2083333,272.4702,0.0,14.0,0.0,0.0,35.0,2.0,3.0,1.307649,0.0,0.875,0.04184242,1.958637,0.0,0.003453026,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,censored
145,4.777439,2.0,0.0,1.0,5.0,76.0,49.0,9.0,9.0,0.9183673,18.0,62.0,14.0,0.0,7.578948,19.0,4.0,5.0,9.8,0.0,0.0625,272.1862,0.8,7.0,0.0,0.0,39.0,2.0,3.0,0.8493158000000002,0.0,0.7959183000000001,0.01627189,1.892958,0.0,0.003453026,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,censored
147,4.755161,6.0,0.0,1.0,2.0,84.0,49.0,6.0,10.0,0.8163266,20.0,65.0,19.0,0.0,8.130953,30.0,1.0,2.0,24.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.8979591999999998,0.06342503,1.17006,0.0,0.003453026,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,censored
155,4.5786760000000015,1.0,0.0,1.0,2.0,22.0,16.0,6.0,7.0,0.9375,6.0,16.0,6.0,0.0,8.318182,4.0,1.0,2.0,8.0,0.0,0.0,133.3333,0.0,7.0,0.0,0.0,13.0,1.0,1.0,0.1608831,0.0,0.8125,0.02508583,2.232641,0.0,0.003453026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,censored
159,3.781,1.0,0.0,1.0,2.0,30.0,16.0,4.0,2.0,1.0,8.0,24.0,6.0,0.0,7.5,7.0,2.0,2.0,8.0,1.0,1.0,198.4127,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.6217661,0.0,0.75,0.0,1.646918,0.0,0.003453026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,censored
164,4.874327,2.0,0.0,1.0,6.0,123.0,70.0,13.0,14.0,0.9142857,25.0,109.0,14.0,0.0,7.0,38.0,3.0,6.0,11.66667,0.0,0.6472222,363.0952,1.0,27.0,0.0,0.0,56.0,0.0,2.0,0.6217661,0.0,0.8,0.01703943,1.451026,0.0,0.003453026,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,censored
170,4.789184,2.0,0.0,1.0,5.0,85.0,48.0,7.0,11.0,0.8541667,22.0,68.0,17.0,0.0,7.2352940000000014,27.0,5.0,5.0,9.6,0.0,0.2,341.6667,1.0,7.0,0.0,0.0,39.0,0.0,5.0,1.318701,0.0,0.8125,0.03440343,1.7543669999999998,0.0,0.003453026,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,censored
172,4.861364,2.0,0.0,1.0,4.0,114.0,67.0,6.0,15.0,0.880597,24.0,99.0,14.0,0.0,7.292036,40.0,0.0,4.0,16.75,0.0,1.0,225.0,0.75,8.0,0.0,0.0,53.0,0.0,2.0,0.7884327,1.0,0.7910448,0.028754400000000006,1.034708,0.0,0.003453026,2.0,2.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,censored
181,4.786567,2.0,0.0,1.0,8.0,116.0,70.0,14.0,27.0,0.8857143,21.0,103.0,12.0,1.0,6.9310350000000005,34.0,3.0,8.0,8.75,0.0,0.3125,249.6528,0.625,28.0,0.0,0.0,57.0,1.0,6.0,1.181965,0.0,0.8142857,0.02654253,1.801581,0.0,0.003453026,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,censored
183,4.9212989999999985,2.0,0.0,1.0,5.0,96.0,58.0,10.0,14.0,0.8965517,29.0,80.0,15.0,0.0,7.2736839999999985,25.0,2.0,5.0,11.6,0.0,0.4666667000000001,274.0909,1.0,15.0,0.0,0.2,46.0,0.0,3.0,1.11122,0.0,0.7931035,0.01084367,1.45363,1.0,0.022435993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,censored
185,4.71536,2.0,0.0,1.0,5.0,79.0,43.0,9.0,9.0,0.9069768,15.0,67.0,12.0,0.0,8.012658,24.0,6.0,5.0,8.6,0.0,0.52,334.2424,0.2,13.0,0.0,0.0,36.0,0.0,2.0,0.1217661,0.0,0.8372093,0.01770765,1.926235,0.0,0.003453026,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,censored
188,3.767,1.0,0.0,1.0,3.0,23.0,15.0,2.0,5.0,1.0,7.0,19.0,3.0,0.0,6.818182000000001,8.0,0.0,3.0,5.0,1.0,0.0,327.7778,0.0,0.0,0.0,0.0,14.0,0.0,3.0,1.349316,0.0,0.9333333,0.0,1.751036,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,censored
192,4.6979690000000005,2.0,0.0,1.0,2.0,60.0,32.0,2.0,4.0,0.96875,13.0,51.0,9.0,0.0,7.466667,13.0,6.0,2.0,16.0,0.0,0.0,230.7692,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.9375,0.01038035,0.437047,0.0,0.003453026,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,censored
194,4.190741,2.0,0.0,1.0,9.0,119.0,70.0,11.0,15.0,0.7857143,26.0,96.0,20.0,0.0,7.715517,39.0,2.0,9.0,7.777778,0.75,0.2962963,326.9841,0.0,12.0,0.0,0.0,62.0,0.0,4.0,0.9435322,1.0,0.8857143,0.06475087,1.648022,0.0,0.003453026,2.0,2.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,50.0,censored
200,4.829206,2.0,0.0,1.0,5.0,84.0,51.0,7.0,11.0,0.9411765,19.0,74.0,10.0,0.0,6.8333330000000005,25.0,1.0,5.0,10.2,0.0,0.3666666,382.9365,0.4,13.0,0.0,0.2,42.0,0.0,3.0,0.5493158,0.0,0.8235294,0.0150515,2.254768,1.0,0.022435993,2.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,censored
207,3.997639,1.0,0.0,1.0,7.0,119.0,70.0,14.0,28.0,0.6,21.0,104.0,15.0,0.0,6.806723,28.0,9.0,7.0,10.0,0.8333333,0.6904760999999999,201.1338,0.1428571,22.0,0.0,0.0,56.0,0.0,3.0,1.115982,0.0,0.8,0.07529522,2.264319,0.0,0.003453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,censored
210,4.81073,2.0,0.0,1.0,4.0,94.0,57.0,11.0,15.0,0.7719298000000001,18.0,78.0,16.0,0.0,7.5212759999999985,33.0,2.0,4.0,14.25,0.0,0.3333333,248.0159,1.25,7.0,0.0,0.0,41.0,0.0,3.0,0.7207443,0.0,0.7192982,0.04300429,2.112173,0.0,0.003453026,1.0,5.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,35.0,censored
211,4.532292,1.0,0.0,1.0,3.0,45.0,34.0,5.0,5.0,0.6764706,7.0,38.0,7.0,0.0,6.644444,11.0,0.0,3.0,11.33333,0.0,0.3333333,266.6667,1.333333,8.0,0.0,0.0,26.0,1.0,2.0,0.4789089,0.0,0.7647059,0.07921842,2.109397,0.0,0.003453026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,censored
212,4.2865410000000015,1.0,0.0,1.0,5.0,92.0,56.0,1.0,12.0,0.5357143,29.0,76.0,16.0,0.0,7.478261,28.0,4.0,5.0,11.2,0.75,0.0,583.2167,1.8,19.0,0.0,0.0,46.0,0.0,3.0,1.082649,0.0,0.8214286,0.1394747,1.986861,0.0,0.003453026,12.0,11.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,censored
217,4.844248,2.0,0.0,1.0,4.0,99.0,59.0,10.0,15.0,0.7966101999999999,22.0,95.0,4.0,0.0,6.585858999999999,31.0,0.0,4.0,14.75,0.0,0.1666667,241.0714,0.5,13.0,0.0,0.0,51.0,1.0,1.0,0.1608831,0.0,0.8644068000000001,0.04609933,2.195635,0.0,0.003453026,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,censored
229,4.614756,2.0,0.0,1.0,5.0,81.0,49.0,14.0,12.0,0.7755102,10.0,69.0,12.0,0.0,7.617284,28.0,2.0,5.0,9.8,0.0,0.6928571,322.6191,0.2,15.0,0.0,0.0,35.0,1.0,2.0,0.9550995,2.0,0.7142857,0.03884258,1.50198,0.0,0.003453026,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,censored
232,4.818726,2.0,0.0,1.0,5.0,101.0,56.0,13.0,11.0,0.9107143,22.0,90.0,11.0,0.0,6.940594,30.0,3.0,5.0,11.2,0.0,0.3,332.8205,0.8,20.0,0.0,0.0,45.0,0.0,3.0,0.8969349,0.0,0.8035714,0.0140014,1.420144,0.0,0.003453026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,censored
237,5.050063,2.0,0.0,1.0,10.0,123.0,80.0,14.0,23.0,0.7375,42.0,99.0,19.0,0.0,7.016949,24.0,8.0,10.0,8.0,0.0,0.1833333,266.8254,0.3,18.0,0.0,0.1,67.0,2.0,9.0,2.364614,0.0,0.8375,0.07247018,1.629807,1.0,0.022435993,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,censored
