idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
929,4.409631,2.0,0.0,1.0,8.0,115.0,65.0,5.0,20.0,0.7846154000000001,29.0,94.0,21.0,0.0,7.8260869999999985,46.0,2.0,8.0,8.125,0.5,0.1428571,270.2948,0.625,12.0,0.0,0.0,58.0,2.0,6.0,2.031965,1.0,0.8923076999999999,0.06655332,0.8191987,0.0,0.001935267,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
1171,3.690568,2.0,0.0,1.0,1.0,17.0,10.0,2.0,4.0,0.9,5.0,13.0,4.0,0.0,7.941176,7.0,0.0,1.0,10.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.1608831,0.0,1.0,0.03344778,0.9630343,0.0,0.001935267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,uncensored
1312,4.762878,2.0,0.0,1.0,4.0,62.0,36.0,2.0,9.0,0.9444444,16.0,56.0,6.0,0.0,7.225805999999999,22.0,2.0,4.0,9.0,0.0,0.125,360.3896,0.25,12.0,0.0,0.0,33.0,0.0,2.0,0.6217661,1.0,0.9166667,0.01942129,2.019286,0.0,0.001935267,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,uncensored
1317,4.792618,2.0,0.0,1.0,6.0,124.0,73.0,8.0,15.0,0.9041096,18.0,107.0,16.0,0.0,7.6504059999999985,48.0,0.0,6.0,12.16667,0.0,0.3333333,430.7576,1.166667,13.0,0.0,0.0,53.0,1.0,1.0,0.310883,1.0,0.7260274,0.005789039,1.372988,0.0,0.001935267,1.0,1.0,1.0,0.0,7.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,52.0,uncensored
1338,4.914863,2.0,0.0,1.0,5.0,90.0,59.0,13.0,10.0,0.8474575999999999,23.0,85.0,5.0,0.0,6.677778,28.0,0.0,5.0,11.8,0.0,0.25,391.0256,1.0,6.0,0.0,0.0,44.0,0.0,3.0,0.8326491,0.0,0.7457627,0.0070006980000000005,1.75311,0.0,0.001935267,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,uncensored
1414,5.029484,2.0,0.0,1.0,6.0,125.0,70.0,12.0,13.0,0.7714286,40.0,97.0,28.0,0.0,8.2,37.0,6.0,6.0,11.66667,0.0,0.65,349.6031,0.8333333,20.0,0.0,0.0,55.0,0.0,3.0,1.232649,0.0,0.7857143,0.04248353,0.8379388000000001,0.0,0.001935267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
1547,4.77851,2.0,0.0,1.0,3.0,79.0,52.0,7.0,12.0,0.8461539,20.0,65.0,14.0,0.0,7.025316,22.0,1.0,3.0,17.33333,0.0,0.0,321.4286,1.0,7.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.7884616,0.03486868,1.906312,0.0,0.001935267,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,uncensored
1558,4.742659,2.0,0.0,1.0,6.0,114.0,64.0,13.0,21.0,0.78125,20.0,95.0,19.0,0.0,7.736842,41.0,3.0,6.0,10.66667,0.0,0.2555555,272.5646,0.5,24.0,0.0,0.0,49.0,0.0,2.0,0.6217661,1.0,0.765625,0.04719694,1.2034049999999998,0.0,0.001935267,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,uncensored
1592,4.546224,2.0,0.0,1.0,4.0,115.0,68.0,8.0,19.0,0.9117647,31.0,104.0,11.0,0.0,7.408696000000001,35.0,3.0,4.0,17.0,0.5,0.3125,365.0794,0.5,8.0,0.0,0.0,58.0,0.0,1.0,0.360883,1.0,0.8529412000000001,0.01641982,1.518667,0.0,0.001935267,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,uncensored
1868,3.735403,1.0,0.0,1.0,6.0,85.0,50.0,1.0,8.0,0.6,20.0,66.0,19.0,0.0,7.352941,33.0,1.0,6.0,8.333333,1.0,0.5277778000000001,415.8730000000001,0.3333333,6.0,0.0,0.0,48.0,0.0,5.0,2.1377490000000003,1.0,0.96,0.1475119,1.385559,0.0,0.001935267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,uncensored
1985,4.392744,2.0,0.0,1.0,9.0,120.0,77.0,19.0,17.0,0.8051948,22.0,104.0,15.0,1.0,7.116667,36.0,2.0,9.0,8.555555,0.5,0.4074074,273.8216,0.1111111,12.0,0.0,0.0,63.0,0.0,2.0,0.1217661,0.0,0.8181818000000001,0.0353977,1.768572,0.0,0.001935267,2.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,uncensored
2020,4.760041,2.0,0.0,1.0,7.0,124.0,72.0,15.0,14.0,0.7083333,22.0,113.0,11.0,0.0,6.564516,37.0,3.0,7.0,10.28571,0.0,0.8809524,350.394,0.4285714,20.0,0.0,0.0,56.0,0.0,5.0,1.471082,0.0,0.7777778000000001,0.07939176,1.542341,0.0,0.001935267,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,uncensored
2250,4.762878,2.0,0.0,1.0,8.0,129.0,67.0,9.0,12.0,0.7611941,23.0,115.0,13.0,1.0,7.534883,39.0,7.0,8.0,8.375,0.0,0.7500001000000001,344.1964,0.25,12.0,0.0,0.0,52.0,1.0,6.0,2.715298,0.0,0.7761194,0.07466957,1.711925,0.0,0.001935267,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,uncensored
2355,3.711,1.0,0.0,1.0,1.0,21.0,11.0,1.0,0.0,1.0,3.0,18.0,3.0,0.0,7.095238,5.0,1.0,1.0,11.0,1.0,0.0,454.5454,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8181818000000001,0.0,2.05426,0.0,0.001935267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,uncensored
2468,4.942438,2.0,0.0,1.0,6.0,122.0,74.0,5.0,12.0,0.7567568,31.0,108.0,14.0,0.0,6.614754,30.0,9.0,6.0,12.33333,0.0,0.44,322.8788,0.1666667,7.0,0.0,0.0,66.0,0.0,4.0,1.143532,0.0,0.8918919,0.07773613,1.997948,0.0,0.001935267,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,uncensored
2508,4.612908,2.0,0.0,1.0,6.0,91.0,43.0,4.0,7.0,0.627907,20.0,69.0,22.0,0.0,8.142858,19.0,10.0,6.0,7.166667,0.0,0.5,388.907,0.1666667,7.0,0.0,0.0,40.0,2.0,4.0,2.043532,0.0,0.9302326,0.1368042,1.479881,0.0,0.001370945,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,uncensored
2572,3.760243,1.0,0.0,1.0,4.0,38.0,23.0,2.0,7.0,0.9565217,8.0,28.0,10.0,0.0,7.736842,11.0,2.0,4.0,5.75,1.0,0.0,270.8333,0.25,0.0,0.0,0.0,22.0,0.0,4.0,1.143532,1.0,0.9565217,0.01433476,2.030507,0.0,0.001370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,uncensored
2830,4.375625,2.0,0.0,1.0,9.0,118.0,76.0,13.0,23.0,0.7763158,22.0,97.0,20.0,1.0,7.6186440000000015,35.0,2.0,9.0,8.444445,0.5,0.125,286.6613,0.2222222,6.0,0.0,0.0,70.0,3.0,5.0,2.304415,0.0,0.9210526,0.07208259,2.112269,0.0,0.001370945,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,uncensored
2834,4.589323,2.0,0.0,1.0,3.0,63.0,38.0,3.0,8.0,0.8157895000000001,11.0,48.0,15.0,0.0,7.317461,19.0,3.0,3.0,12.66667,0.0,0.2,347.4858,0.3333333,0.0,0.0,0.0,37.0,0.0,1.0,0.1323116,0.0,0.9736842,0.06607571,1.4728370000000002,0.0,0.001370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,uncensored
3041,4.962129,2.0,0.0,1.0,6.0,109.0,64.0,14.0,14.0,0.921875,32.0,91.0,17.0,0.0,7.3148149999999985,39.0,3.0,6.0,10.66667,0.0,0.3,308.8235,0.6666667,7.0,0.0,0.0,54.0,2.0,5.0,1.659971,0.0,0.84375,0.0240824,1.356732,0.0,0.001370945,2.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,uncensored
3185,4.796309,2.0,0.0,1.0,5.0,81.0,49.0,5.0,14.0,0.9183673,20.0,65.0,16.0,0.0,7.493827,22.0,5.0,5.0,9.8,0.0,0.0,370.4762,0.2,6.0,0.0,0.0,43.0,1.0,4.0,1.276865,0.0,0.877551,0.02257725,2.110046,0.0,0.001370945,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,uncensored
3289,4.2736589999999985,2.0,0.0,1.0,6.0,97.0,62.0,12.0,15.0,0.7903226,16.0,81.0,16.0,0.0,7.71134,27.0,4.0,6.0,10.33333,0.5,0.0,273.3333,0.5,9.0,0.0,0.0,49.0,1.0,3.0,0.8993156999999999,0.0,0.7903226,0.04719694,2.163939,0.0,0.001370945,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,uncensored
3319,4.671,2.0,0.0,1.0,3.0,35.0,19.0,6.0,4.0,0.8947368,10.0,29.0,6.0,0.0,7.885714,8.0,1.0,3.0,6.3333330000000005,0.0,0.8333333,231.4815,0.3333333,6.0,0.0,0.0,14.0,0.0,2.0,0.7884327,0.0,0.7368420999999999,0.0,0.8622658999999999,0.0,0.001370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,uncensored
3335,4.674676,2.0,0.0,1.0,3.0,59.0,36.0,6.0,6.0,0.7777778000000001,9.0,56.0,3.0,0.0,6.762712,18.0,1.0,3.0,12.0,0.0,0.297619,435.0427,1.0,21.0,0.0,0.0,26.0,0.0,1.0,0.3942164,0.0,0.7222221999999999,0.02508583,1.875156,0.0,0.001370945,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,uncensored
3462,4.788881,2.0,0.0,1.0,4.0,87.0,58.0,8.0,18.0,0.8793103999999999,20.0,77.0,7.0,0.0,7.107142999999999,23.0,3.0,4.0,14.5,0.0,0.4166667000000001,342.0815,0.75,28.0,0.0,0.0,51.0,0.0,2.0,0.4273217000000001,1.0,0.8793103999999999,0.04013734,1.828936,0.0,0.001370945,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,uncensored
3755,4.735,2.0,0.0,1.0,4.0,54.0,33.0,5.0,6.0,0.9393939,12.0,43.0,11.0,0.0,7.3148149999999985,12.0,3.0,4.0,8.25,0.0,0.25,297.3485,0.5,13.0,0.0,0.0,23.0,0.0,3.0,0.7493156999999999,0.0,0.6969696999999999,0.0,1.820288,0.0,0.001370945,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,uncensored
3948,3.98958,1.0,0.0,1.0,6.0,84.0,51.0,13.0,20.0,0.6862745,30.0,71.0,13.0,0.0,7.904762,23.0,5.0,6.0,8.5,1.0,0.0,236.1111,0.3333333,6.0,0.0,0.0,49.0,1.0,3.0,0.7493156999999999,0.0,0.9607843,0.06866041,1.602307,0.0,0.001370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,uncensored
3983,4.700235,2.0,0.0,1.0,2.0,50.0,31.0,5.0,6.0,0.9677419,12.0,39.0,11.0,0.0,7.5,13.0,0.0,2.0,15.5,0.0,0.0,428.5714,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.560883,1.0,0.8709677,0.01157808,1.681488,0.0,0.001370945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,uncensored
4000,4.9943230000000005,2.0,0.0,1.0,5.0,120.0,71.0,13.0,21.0,0.8309859,37.0,98.0,22.0,0.0,7.458333,33.0,5.0,5.0,14.2,0.0,0.4166667000000001,259.478,0.8,23.0,0.0,0.2,58.0,0.0,2.0,0.3598613,0.0,0.8169014,0.05019169,1.753491,1.0,0.019678189,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,uncensored
4613,4.080268,2.0,0.0,1.0,7.0,100.0,66.0,10.0,18.0,0.7575758,21.0,83.0,17.0,0.0,7.63,25.0,3.0,7.0,9.428572,0.8333333,0.1666667,249.3197,0.4285714,13.0,0.0,0.0,53.0,0.0,5.0,1.971082,0.0,0.8030303000000001,0.04309286,1.647954,0.0,0.001370945,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
4710,4.94705,2.0,0.0,1.0,7.0,122.0,76.0,16.0,31.0,0.8026316,31.0,93.0,29.0,0.0,8.131147,43.0,0.0,7.0,10.85714,0.0,0.8333334000000001,235.7143,0.2857143,20.0,0.0,0.0,65.0,2.0,4.0,1.285199,2.0,0.8552632,0.03725851,1.660513,0.0,0.001370945,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,uncensored
4761,4.814864,2.0,0.0,1.0,5.0,99.0,61.0,11.0,14.0,0.7704918000000001,17.0,85.0,13.0,1.0,7.050505,28.0,5.0,5.0,12.2,0.0,0.3958333,241.7929,0.4,15.0,0.0,0.0,47.0,1.0,3.0,0.8969349,0.0,0.7704918000000001,0.05534263,1.860357,0.0,0.001370945,7.0,7.0,6.0,1.0,5.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,uncensored
4852,4.580157,2.0,0.0,1.0,4.0,59.0,39.0,8.0,10.0,0.7692308000000001,10.0,53.0,6.0,0.0,6.322034,10.0,5.0,4.0,9.75,0.0,0.3333333,306.0897,1.75,18.0,0.0,0.0,27.0,0.0,3.0,0.9397919,0.0,0.6923077,0.06273688,1.425853,0.0,0.001370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,uncensored
4875,4.844589,2.0,0.0,1.0,5.0,111.0,60.0,12.0,11.0,0.85,22.0,101.0,10.0,0.0,6.756757,35.0,4.0,5.0,12.0,0.0,0.4999999,209.2075,0.4,12.0,0.0,0.0,46.0,0.0,4.0,1.189961,1.0,0.7666666999999999,0.02100209,0.8581346,0.0,0.001370945,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,43.0,uncensored
5075,4.835392,2.0,0.0,1.0,4.0,93.0,54.0,7.0,11.0,0.9259259,21.0,76.0,17.0,0.0,7.494624000000001,24.0,3.0,4.0,13.5,0.0,0.1111111,456.3492,0.75,6.0,0.0,0.0,47.0,0.0,2.0,0.8717661,0.0,0.8703704,0.01768526,1.183086,0.0,0.00218486,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,uncensored
5139,3.739,1.0,0.0,1.0,1.0,16.0,7.0,0.0,1.0,1.0,5.0,13.0,3.0,0.0,7.8125,3.0,0.0,1.0,7.0,1.0,0.6666667,428.5714,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.310883,0.0,0.8571429,0.0,1.2787540000000002,0.0,0.00218486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,uncensored
5284,4.634881,2.0,0.0,1.0,2.0,45.0,26.0,8.0,3.0,0.8076923,9.0,41.0,4.0,0.0,6.933333,13.0,0.0,2.0,13.0,0.0,0.4642857,444.4445,0.5,14.0,0.0,0.0,17.0,0.0,1.0,0.360883,0.0,0.6538461,0.04013734,1.5793469999999998,0.0,0.00218486,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,uncensored
5369,4.673053,2.0,0.0,1.0,5.0,86.0,55.0,6.0,16.0,0.7454545,18.0,74.0,11.0,0.0,7.164706,29.0,1.0,5.0,11.0,0.0,0.61,265.9664,0.4,20.0,0.0,0.0,48.0,0.0,1.0,0.560883,1.0,0.8727273000000001,0.07593056,1.398191,0.0,0.00218486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,uncensored
5377,4.6337470000000005,2.0,0.0,1.0,3.0,56.0,30.0,2.0,4.0,0.8666666999999999,13.0,49.0,7.0,0.0,6.910714,11.0,3.0,3.0,10.0,0.0,0.1333333,429.4118,0.6666667,8.0,0.0,0.3333333,26.0,0.0,2.0,0.6217661,0.0,0.8666666999999999,0.05473273,1.307568,1.0,0.017891576,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,uncensored
5570,3.699374,1.0,0.0,1.0,3.0,23.0,15.0,4.0,5.0,0.8666666999999999,5.0,18.0,5.0,0.0,8.608696,6.0,1.0,3.0,5.0,1.0,2.0,214.2857,0.0,6.0,0.0,0.0,12.0,0.0,1.0,0.560883,0.0,0.8,0.02736636,0.741418,0.0,0.00218486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,uncensored
5843,4.713612,2.0,0.0,1.0,6.0,120.0,70.0,18.0,17.0,0.7142857,21.0,104.0,16.0,0.0,7.75,29.0,8.0,6.0,11.66667,0.0,1.182857,283.8095,0.6666667,29.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.8428571,0.07692551,1.864681,0.0,0.00218486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
5888,4.819271,2.0,0.0,1.0,8.0,121.0,71.0,17.0,17.0,0.7605634,20.0,107.0,14.0,0.0,6.429752,33.0,7.0,8.0,8.875,0.0,0.84375,279.7709,0.0,26.0,0.0,0.0,59.0,0.0,5.0,1.375844,0.0,0.8309859,0.05644313,2.0520110000000003,0.0,0.00218486,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,uncensored
5967,4.7410000000000005,2.0,0.0,1.0,2.0,64.0,39.0,7.0,9.0,0.948718,15.0,53.0,11.0,0.0,7.671875,16.0,3.0,2.0,19.5,0.0,0.3333333,166.6667,0.0,7.0,0.0,0.0,33.0,0.0,1.0,0.005327463,0.0,0.8461539,0.0,1.669866,0.0,0.00218486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,uncensored
5978,4.578708,2.0,0.0,1.0,8.0,116.0,62.0,17.0,21.0,0.8225806,29.0,100.0,16.0,0.0,7.284483,36.0,0.0,8.0,7.75,0.3333333,0.3571429,256.6996,0.25,18.0,0.0,0.125,50.0,1.0,6.0,1.972441,0.0,0.8064515999999999,0.04900489,1.354433,1.0,0.017891576,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,uncensored
6027,4.607618,2.0,0.0,1.0,5.0,93.0,56.0,5.0,18.0,0.7678571,15.0,80.0,13.0,0.0,7.236559,33.0,2.0,5.0,11.2,0.0,0.19,295.8333,0.4,12.0,0.0,0.0,50.0,0.0,2.0,0.3884327,0.0,0.8928571,0.09211459,1.335656,0.0,0.00218486,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,uncensored
6031,4.577478,2.0,0.0,1.0,6.0,125.0,75.0,18.0,23.0,0.56,15.0,109.0,16.0,0.0,7.904,37.0,5.0,6.0,12.5,0.0,2.066667,272.7273,0.3333333,32.0,0.0,0.0,53.0,1.0,2.0,0.7467661,0.0,0.7066666,0.1129295,1.19245,0.0,0.00218486,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,uncensored
6043,4.752318,2.0,0.0,1.0,7.0,123.0,64.0,9.0,21.0,0.796875,21.0,107.0,16.0,0.0,7.520325,33.0,4.0,7.0,9.142858,0.0,0.1428571,339.3372,0.5714286,18.0,0.0,0.0,51.0,0.0,2.0,0.7050995,0.0,0.796875,0.05019448,1.764891,0.0,0.00218486,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,uncensored
6208,4.600579,2.0,0.0,1.0,6.0,87.0,46.0,5.0,11.0,0.8260869000000001,11.0,79.0,8.0,0.0,7.0459770000000015,35.0,0.0,6.0,7.666666999999999,0.0,0.2916667,324.8678,0.3333333,12.0,0.0,0.0,42.0,0.0,4.0,1.460199,0.0,0.9130435,0.0583021,1.35588,0.0,0.00218486,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,uncensored
