idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
12,4.280907,2,0,1,6,116,66,9,21,0.6515151,20,101,15,0,7.560345,39,2,6,11,0.5,0.2277778,278.3326,0.3333333,15,0,0,52,0,5,1.512749,0,0.7878788,0.1057272,2.085191,0,0.006448089,3,3,1,0,3,2,1,1,0,0,0,0,0,36,censored
13,4.226818,2,0,1,5,88,49,10,10,0.8367347,22,77,11,0,7.068182,27,6,5,9.8,0.6666667,0.08333333,252.9762,0.2,0,0,0,41,0,3,1.282649,0,0.8367347,0.03833921,1.059811,0,0.006448089,1,1,0,0,2,0,1,1,0,0,0,0,0,36,censored
14,4.561919,2,0,1,2,61,35,3,8,0.6571429,20,53,8,0,7.049181,24,1,2,17.5,0,0.4285715,400.3268,0.5,6,0,0,33,2,0,0,0,0.9428571,0.1720171,1.333965,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,21,censored
15,5.277672,4,0,1,14,322,179,20,68,0.726257,61,273,49,0,7.152174,118,8,14,12.78571,0,0.4,291.2913,0.5714286,51,0,0,155,0,10,3.942164,2,0.8659218,0.0741215,1.229174,0,0.006448089,0,0,0,0,3,2,0,0,0,0,0,0,0,116,censored
16,5.441082,3,0,1,17,282,153,23,36,0.6209151,73,227,54,0,7.060498,80,11,17,9,0,0.2735294,300.3161,0.7058824,37,0,0.1764706,115,0,16,4.641192,1,0.751634,0.07729164,1.830308,3,0.090680497,0,0,0,0,12,3,8,0,2,0,0,0,0,82,censored
17,4.914173,2,0,1,6,138,80,14,23,0.75,33,114,23,0,7.69343,47,4,6,13.33333,0,0.7708333,428.125,0.1666667,7,0,0.1666667,73,3,3,0.9826491,0,0.9125,0.06686974,1.877446,1,0.025928106,1,1,1,0,1,0,0,0,1,0,0,0,0,57,censored
18,4.043764,2,0,1,6,146,92,14,21,0.7065217,26,122,24,0,7.404109,37,7,6,15.33333,1,0,271.4286,0.8333333,0,0,0,82,1,4,1.743532,0,0.8913044,0.0920141,1.987651,0,0.006448089,8,8,5,0,1,0,1,1,0,0,0,0,0,60,censored
19,5.263784,2,0,1,14,227,147,22,38,0.7142857,52,186,40,0,7.429204,62,6,14,10.5,0,0.5952381,267.0493,0.3571429,48,0,0,126,1,5,1.854415,0,0.8571429,0.07128193,1.945317,0,0.006448089,6,6,6,0,6,2,3,1,0,2,0,0,0,96,censored
20,4.347318,2,0,1,6,119,75,9,19,0.72,20,104,15,0,6.991597,29,6,6,12.5,0.5,0,355.3393,0.6666667,23,0,0,66,1,2,0.6217661,0,0.88,0.09715652,2.46569,0,0.006448089,6,6,6,0,1,1,0,0,0,0,0,0,0,48,censored
21,4.706165,2,0,1,3,66,42,6,10,0.9047619,15,55,11,0,6.787879,16,4,3,14,0,0.1481481,380.0366,0.6666667,8,0,0,37,0,0,0,0,0.8809524,0.03648848,1.876922,0,0.006448089,1,1,1,0,1,1,0,0,0,1,0,0,0,33,censored
22,4.77246,2,0,1,4,86,46,8,9,0.8695652,19,73,13,0,6.895349,19,6,4,11.5,0,1,175.9259,0.25,0,0,0.5,41,3,3,1.539792,0,0.8913044,0.04180972,2.266794,2,0.058304302,2,2,1,0,2,2,0,0,2,0,0,0,0,36,censored
23,4.043839,2,0,1,6,138,85,14,20,0.7647059,25,115,23,0,7.391304,36,7,6,14.16667,1,0,271.4286,0.6666667,0,0,0,76,1,4,1.743532,0,0.8941177,0.0698631,1.943789,0,0.006448089,7,7,4,0,1,0,1,1,0,0,0,0,0,60,censored
24,3.999649,5,0,1,1,127,75,14,22,0.88,24,102,24,0,7.626984,41,4,1,75,1,0,0,3,0,0,0,59,0,0,0,1,0.7866667,0.01612661,1.685858,0,0.006448089,4,1,1,1,0,0,0,0,0,0,0,0,0,56,censored
25,4.664048,2,0,1,2,40,28,4,6,0.9285714,7,37,3,0,7.2,12,0,2,14,0,0.08333335,354.1667,1.5,13,0,0,24,0,1,0.005327463,0,0.8571429,0.01308826,2.134142,0,0.006448089,3,3,3,0,0,0,0,0,0,0,0,0,0,23,censored
26,4.679789,2,0,1,4,59,38,1,10,0.9210526,8,55,4,0,7,18,0,4,9.5,0,0.4,393.9394,0.75,20,0,0,35,0,2,0.6217661,0,0.9210526,0.02431723,2.117748,0,0.006448089,4,4,4,0,0,0,0,0,0,0,0,0,0,32,censored
27,3.703616,1,0,1,1,35,26,1,9,0.8846154,2,29,6,0,7.742857,9,0,1,26,1,0,0,2,0,0,0,23,0,0,0,0,0.8846154,0.0451545,2.291907,0,0.006448089,4,4,3,0,0,0,0,0,0,0,0,0,0,20,censored
28,5.3645,2,0,1,14,231,136,21,44,0.7647059,51,194,37,0,7.238095,79,5,14,9.714286,0,0.4871795,243.9866,0.3571429,7,0,0.07142857,116,1,7,2.583324,1,0.8529412,0.06664407,1.834363,1,0.025928106,13,12,10,1,9,4,5,1,1,1,0,0,0,90,censored
29,3.75473,1,0,1,2,34,26,5,9,0.8846154,8,29,5,0,7.323529,4,2,2,13,1,0.25,431.8182,0.5,7,0,0,24,2,1,0.560883,1,0.9230769,0.04300429,2.443397,0,0.006448089,2,2,2,0,0,0,0,0,0,0,0,0,0,21,censored
30,4.348877,2,0,1,11,140,96,16,25,0.7083333,24,119,19,0,7.391304,35,3,11,8.727273,0.5714286,0.512987,253.8961,0.2727273,29,0,0,81,2,5,1.771082,0,0.84375,0.0922316,2.132521,0,0.006448089,7,6,6,0,4,4,0,0,0,3,0,0,0,59,censored
31,4.802256,2,0,1,8,145,98,20,18,0.744898,19,130,15,0,6.965517,36,4,8,12.25,0,0.4854167,297.4059,1.125,32,0,0.125,76,1,1,0.1608831,0,0.7755102,0.07095578,2.199266,1,0.025928106,6,6,5,1,4,2,3,2,0,2,0,0,0,59,censored
32,3.764243,1,0,1,5,42,29,1,7,0.8275862,7,36,6,0,7.476191,13,0,5,5.8,1,0.2,452.8139,0.2,7,0,0,22,0,3,0.7826492,1,0.7586207,0.01433476,1.990789,0,0.006448089,1,1,1,0,2,2,0,0,0,0,0,0,0,21,censored
33,4.79636,2,0,1,6,105,70,10,19,0.8285714,16,98,7,0,6.942857,33,1,6,11.66667,0,0.5111111,374.8932,0.5,24,0,0,55,0,2,0.4717661,1,0.7857143,0.02116042,1.905624,0,0.006448089,4,4,3,0,3,2,1,0,1,0,0,0,0,51,censored
34,4.552449,2,0,1,14,169,113,12,29,0.7433628,30,148,19,0,7.161677,44,6,14,8.071428,0.5,0.2857143,316.7234,0.5,37,0,0,91,1,5,0.7925104,1,0.8053097,0.07703793,2.070377,0,0.006448089,8,8,3,3,3,1,2,0,0,2,0,0,0,71,censored
35,4.116225,2,0,1,4,68,43,2,10,0.9534883,11,61,7,0,6.897059,17,4,4,10.75,0.6666667,0.2291667,361.8048,0.5,12,0,0,37,1,2,0.4931946,0,0.8604651,0.008361945,1.791976,0,0.006448089,1,1,1,0,1,1,0,0,0,0,0,0,0,36,censored
36,4.756745,2,0,1,6,99,66,9,20,0.7575758,17,85,14,0,7.565657,29,2,6,11,0,0.1666667,414.3773,0.6666667,29,0,0,56,0,3,0.9207443,0,0.8484849,0.07061841,1.879381,0,0.006448089,5,5,5,0,1,0,1,1,0,0,0,0,0,44,censored
37,4.801256,2,0,1,6,115,71,12,22,0.7605634,20,99,16,0,7.06087,31,5,6,11.83333,0,0.4,183.1818,0.1666667,6,0,0,59,2,4,0.8435322,0,0.8309859,0.0688839,1.830827,0,0.006448089,5,5,5,0,1,1,0,0,0,0,1,0,0,47,censored
38,3.864712,1,0,1,5,60,35,2,9,0.9142857,15,44,15,0,7.711864,17,1,5,7,1,0.2666667,253.4188,0.2,7,0,0,29,0,1,0.560883,0,0.8285714,0.02229852,1.371754,0,0.006448089,1,1,1,0,3,3,0,0,0,0,0,0,0,27,censored
39,4.714196,2,0,1,6,93,61,12,16,0.8032787,14,80,12,0,7.01087,30,1,6,10.16667,0,0.5904762,319.943,0.3333333,18,0,0,55,0,2,0.5384327,0,0.9016393,0.05856631,2.2232,0,0.006448089,4,4,4,0,0,0,0,0,0,0,0,0,0,45,censored
40,4.780726,2,0,1,2,68,50,10,15,0.94,18,49,18,0,8.164179,16,1,2,25,0,0,0,1,0,0,0,45,1,0,0,0,0.9,0.0140014,1.700074,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,1,43,censored
41,4.140112,2,0,1,7,135,83,14,20,0.7710843,24,112,23,0,7.414815,35,7,7,11.85714,0.8333333,0,304.6429,0.5714286,6,0,0,74,1,4,1.743532,0,0.8915663,0.06806263,1.902257,0,0.006448089,5,5,3,0,1,0,1,1,0,0,0,0,0,59,censored
42,3.787359,2,0,1,1,31,20,1,6,0.95,9,29,2,0,7.16129,9,1,1,20,1,0.1111111,450,1,7,0,0,18,0,0,0,1,0.9,0.01770765,2.33533,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,17,censored
43,4.346412,2,0,1,9,123,78,16,18,0.7692308,26,100,23,0,7.186992,35,5,9,8.666667,0.6666667,0.1055556,343.6288,0.3333333,21,0,0,62,0,7,1.526181,0,0.7948718,0.05657571,1.935303,0,0.006448089,6,6,4,0,2,0,2,2,0,0,0,0,0,51,censored
44,5.249596,2,0,1,14,214,137,22,36,0.7591241,50,176,37,0,7.375587,61,5,14,9.785714,0,0.5714286,272.0179,0.2857143,47,0,0,117,1,5,1.854415,0,0.8540146,0.04931266,1.907405,0,0.006448089,5,5,5,0,6,2,3,1,0,2,0,0,0,95,censored
45,4.196756,1,0,1,10,117,72,12,18,0.7361111,23,88,27,2,8.145299,29,5,10,7.2,0.75,0.1583333,301.7025,0.3,12,0,0.1,59,1,7,2.076181,0,0.8194444,0.0688839,2.168043,1,0.025928106,5,5,5,0,2,0,2,2,0,0,0,0,0,47,censored
46,4.376657,2,0,1,5,86,46,5,13,0.8913044,21,74,12,0,7.360465,24,5,5,9.2,0.5,1.2,280.4041,0.4,20,0,0,40,0,3,0.5159824,0,0.8695652,0.02440784,1.694409,0,0.006448089,1,1,1,0,2,1,0,0,0,0,0,0,0,37,censored
47,4.59873,2,0,1,2,37,25,0,8,0.88,8,35,2,0,6.702703,10,1,2,12.5,0,0.4,405.8442,0.5,6,0,0,24,0,1,0.06088305,1,0.96,0.04300429,1.802154,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,21,censored
48,5.265419,2,0,1,13,201,121,20,34,0.7851239,43,170,31,0,7.129353,72,4,13,9.307693,0,0.4981685,268.4805,0.4615385,14,0,0,101,1,7,2.640467,1,0.8347107,0.05772194,1.805552,0,0.006448089,13,12,10,1,8,5,3,1,1,1,1,0,0,80,censored
49,4.511233,5,0,1,1,290,192,33,44,0.671875,56,240,50,0,7.124138,79,8,1,192,1,0,0,16,0,0,0,147,1,0,0,1,0.765625,0.08409315,2.183441,0,0.006448089,10,10,7,3,6,4,3,1,1,1,1,0,0,107,censored
50,4.271762,5,0,1,1,219,134,24,35,0.6940299,41,183,36,0,7.150685,67,9,1,134,1,0,0,5,0,0,0,121,0,0,0,0,0.9029851,0.1044463,2.03082,0,0.006448089,10,10,8,0,3,0,2,2,0,1,0,0,0,85,censored
51,4.949773,2,0,1,12,226,142,27,43,0.7816901,43,195,31,0,7.057522,63,9,12,11.83333,0.2857143,0.2045455,246.533,0.3333333,45,0,0,121,1,6,1.809743,0,0.8521127,0.05589886,1.862929,0,0.006448089,6,8,4,0,4,0,4,1,0,0,0,0,0,101,censored
52,4.93854,2,0,1,12,222,139,27,43,0.7841727,42,191,31,0,7.085586,62,9,12,11.58333,0.2857143,0.1363636,253.6168,0.3333333,44,0,0,118,1,6,1.809743,0,0.8489209,0.05398742,1.885056,0,0.006448089,6,8,4,0,4,0,4,1,0,0,0,0,0,99,censored
53,4.659864,2,0,1,10,179,108,16,35,0.8148148,38,145,33,0,7.646068,48,7,10,10.8,0.5,0.2314815,309.1061,0.3,28,0,0.1,94,2,3,1.349316,0,0.8703704,0.05534263,1.692955,1,0.025928106,6,6,4,0,4,2,2,2,1,0,0,0,1,78,censored
54,3.815482,5,0,1,1,64,34,3,11,0.7058824,24,58,5,0,7.206349,26,2,1,34,1,0,0,0,0,0,0,33,1,0,0,0,0.9705882,0.1308826,1.809393,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,23,censored
55,3.731745,5,0,1,1,83,55,10,12,0.7090909,13,75,8,0,6.855422,21,2,1,55,1,0,0,2,0,0,0,42,0,0,0,0,0.7636364,0.08235887,1.396806,0,0.006448089,0,0,0,0,3,3,0,0,1,0,0,0,0,32,censored
56,4.878881,2,0,1,4,125,68,11,14,0.8529412,29,107,18,0,7.2,44,5,4,17,0,0.08333334,243.9782,1,12,0,0,51,1,2,0.2884327,0,0.75,0.04013734,1.310563,0,0.006448089,0,0,0,0,6,4,0,0,0,2,0,0,0,45,censored
57,4.630568,2,0,1,4,57,37,6,8,0.8918919,8,52,5,0,6.77193,18,1,4,9.25,0,0,286.152,0.5,8,0,0,30,0,3,1.232649,0,0.8108108,0.03344778,1.778209,0,0.006448089,2,2,1,0,1,1,0,0,0,1,0,0,0,27,censored
58,4.390299,2,0,1,9,121,70,8,20,0.9285714,23,97,24,0,7.768595,42,1,9,7.777778,0.5,0.2314815,330.2028,0.1111111,19,0,0,59,0,6,2.031965,0,0.8428571,0.02189309,1.164919,0,0.006448089,0,0,0,0,6,3,2,1,0,0,0,0,0,55,censored
59,5.058201,4,0,1,15,252,165,23,59,0.6909091,47,135,110,1,10.1748,81,3,15,11,0,0.1904762,332.0445,0.6,50,0,0,146,0,8,1.572779,1,0.8848485,0.09033066,1.341136,0,0.006448089,0,0,0,0,9,9,1,0,1,1,0,0,0,102,censored
60,4.787865,2,0,1,5,94,57,10,14,0.8596491,18,74,20,0,7.159575,28,3,5,11.4,0,0.6,262.5541,1,22,0,0,45,1,4,1.014961,0,0.7894737,0.02150214,1.487718,0,0.006448089,2,2,0,2,0,0,0,0,0,0,0,0,0,42,censored
61,4.774175,2,0,1,4,80,50,10,16,0.84,21,71,8,0,7.518987,28,1,4,12.5,0,0.2222222,327.7778,0.75,6,0,0,44,0,2,0.7884327,0,0.88,0.04753106,1.84932,0,0.006448089,1,1,0,1,0,0,0,0,0,0,0,0,0,38,censored
62,4.175058,1,0,1,3,35,22,6,7,0.9545454,7,30,5,0,7.6,11,1,3,7.333333,0.5,0.5833333,283.3333,0.3333333,6,0,0,20,1,2,0.2884327,0,0.9090909,0.01584368,1.429125,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,19,censored
63,3.494946,1,0,1,5,96,52,2,14,0.4807692,20,82,14,0,6.916667,40,2,5,10.4,1,0,310.1852,0,6,0,0,50,0,3,0.2826492,0,0.9615384,0.313573,0.7365215,0,0.006448089,0,0,0,0,2,2,0,0,0,0,0,0,0,24,censored
64,4.020589,5,0,1,2,90,59,7,14,0.8305085,26,80,9,1,7.666667,31,0,2,29.5,1,0.2,357.1429,1,6,0,0,46,0,0,0,0,0.779661,0.02100209,1.503393,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,43,censored
65,4.25297,2,0,1,3,51,31,3,5,0.8709677,16,42,9,0,7.411765,14,3,3,10.33333,0.5,0,292.4836,1,8,0,0,26,1,1,0.560883,0,0.8387097,0.0490537,1.759958,0,0.006448089,1,0,0,0,0,0,0,0,0,0,0,0,0,22,censored
66,4.123365,2,0,1,7,98,55,8,13,0.8909091,18,82,16,0,7.663265,31,4,7,7.857143,0.75,0.0952381,282.7331,0.5714286,8,0,0,45,1,7,2.077769,0,0.8181818,0.02150214,1.684017,0,0.006448089,1,1,0,0,2,2,0,0,0,0,1,0,0,42,censored
67,3.795175,5,0,1,1,65,43,19,9,0.7906977,15,55,10,0,7.846154,16,0,1,43,1,0,0,0,0,0,0,31,2,0,0,0,0.7209302,0.05789039,1.949555,0,0.006448089,0,0,0,0,4,2,2,2,0,0,0,0,0,26,censored
68,4.628352,2,0,1,2,39,29,4,9,0.7586207,7,37,2,0,7.307693,8,1,2,14.5,0,0.5,271.4286,1,12,0,0,21,2,0,0,1,0.7241379,0.05017167,2.364559,0,0.006448089,4,4,0,0,0,0,0,0,0,0,0,0,0,18,censored
69,5.418939,2,0,1,17,256,180,43,56,0.7222222,64,200,55,1,7.765625,57,5,17,10.58823,0,0.5333334,240.1473,0.7647059,58,0,0,138,3,6,1.231171,0,0.7666667,0.05529066,1.695795,0,0.006448089,4,4,1,1,2,1,1,1,1,0,0,0,0,113,censored
70,3.785,2,0,1,1,31,20,7,7,1,7,22,8,1,8.387096,11,0,1,20,1,0.25,200,1,9,0,0,17,0,0,0,1,0.85,0,1.995059,0,0.006448089,1,1,0,1,0,0,0,0,0,0,0,0,0,17,censored
71,3.818905,5,0,1,2,115,80,22,16,0.7375,17,101,14,0,6.756522,33,1,2,40,1,0,500,1.5,0,0,0,63,1,1,0.06088305,0,0.7875,0.07327025,1.815496,0,0.006448089,1,1,0,0,3,3,0,0,0,0,0,0,0,50,censored
72,4.008166,5,0,1,1,190,124,26,33,0.6129032,30,164,26,0,7.305263,43,4,1,124,1,0,0,2,0,0,1,99,1,0,0,0,0.7983871,0.1055485,2.260268,1,0.025928106,4,4,2,0,4,2,2,1,1,0,0,0,0,67,censored
73,4.814977,2,0,1,4,128,69,4,18,0.7246377,29,113,14,0,7.204724,35,9,4,17.25,0,0,357.1429,1.25,6,0,0,59,0,2,0.3717661,2,0.8550724,0.09670126,1.472438,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,42,censored
74,4.529058,2,0,1,9,112,77,17,22,0.8831169,34,95,16,1,7.401786,30,1,9,8.555555,0.5,0.03703703,263.3598,0,6,0,0,73,2,7,2.226181,0,0.9480519,0.03241861,1.658906,0,0.006448089,0,0,0,0,3,3,0,0,0,2,0,0,0,65,censored
75,4.85627,2,0,1,9,202,116,16,22,0.6293104,32,182,19,0,6.452736,53,3,9,12.88889,0,0.6392857,372.1437,0.6666667,38,0,0,90,0,1,0.06088305,0,0.7758621,0.09718898,1.695072,0,0.006448089,1,1,1,0,8,5,2,0,1,3,1,0,0,63,censored
76,4.829284,2,0,1,6,117,62,7,16,0.7741935,28,92,24,1,8.008547,31,9,6,10.33333,0,0.4916667,330.3241,1.166667,21,0,0,49,1,2,0.5384327,0,0.7903226,0.06472085,1.582233,0,0.006448089,0,0,0,0,1,1,1,0,0,1,0,0,0,38,censored
77,5.301497,2,0,1,15,236,144,28,35,0.8333333,57,187,48,0,7.889362,75,4,15,9.6,0,0.5333334,297.9894,0.4666667,33,0,0.06666667,119,0,10,2.425497,1,0.8263889,0.03142507,1.933904,1,0.025928106,1,1,0,0,5,5,1,0,1,1,1,0,0,107,censored
78,5.615823,4,0,1,24,442,252,41,63,0.6468254,75,383,57,0,7.304545,138,11,24,10.5,0,0.5847826,331.5602,0.6666667,68,0,0,206,1,11,4.403047,1,0.8174603,0.08782943,1.485763,0,0.006448089,8,9,2,7,8,6,3,0,0,2,0,0,1,145,censored
79,4.713,2,0,1,3,57,34,9,10,0.9117647,13,47,10,0,7.140351,9,4,3,11.33333,0,0,183.3333,0,0,0,0.6666667,27,3,2,0.7884327,0,0.7941176,0,1.779676,2,0.058304302,0,0,0,0,1,1,0,0,0,0,0,0,0,27,censored
80,5.128152,2,0,1,13,187,126,33,24,0.6507937,37,160,27,0,7.245989,47,7,13,9.692307,0,0.3058608,303.8365,0.3846154,19,0,0,94,2,7,2.238086,0,0.7460318,0.09450825,2.03909,0,0.006448089,14,12,6,4,5,1,4,3,0,1,0,0,1,66,censored
81,3.897,5,0,1,1,58,32,7,5,0.9375,15,51,6,1,7.224138,15,4,1,32,1,0,0,1,0,0,1,26,0,0,0,0,0.8125,0,1.801454,1,0.025928106,1,1,1,0,1,1,0,0,0,0,0,0,0,26,censored
82,4.384934,2,0,1,4,73,48,7,15,0.875,18,66,7,0,7.30137,19,3,4,12,0.5,0,309.5238,0,6,0,0,44,0,2,0.8717661,0,0.9166667,0.02697953,1.893935,0,0.006448089,3,4,4,0,0,0,0,0,0,0,0,0,0,40,censored
83,3.820352,5,0,1,1,54,36,7,13,0.8611111,16,44,7,0,8.019608,18,0,1,36,1,0,0,0,0,0,0,28,3,0,0,0,0.7777778,0.05017167,2.183595,0,0.006448089,0,0,0,0,2,2,0,0,2,0,0,0,0,24,censored
84,4.374274,2,0,1,4,105,60,7,12,0.8666667,31,93,11,0,7.384615,35,2,4,15,0.6666667,0.4,323.2323,0,0,0,0,56,0,1,0.06088305,0,0.9333333,0.02352183,1.308245,0,0.006448089,1,1,0,0,0,0,0,0,0,0,0,0,0,50,censored
85,8.230479,5,0,1,85,1427,844,138,206,0.5011848,269,1190,233,2,7.630176,486,29,85,9.929412,0.09090909,0.3294756,297.5836,0.4,147,0,0,698,6,48,16.81048,5,0.8270142,0.140993,1.700549,0,0.006448089,10,12,2,0,46,32,14,8,10,7,1,0,2,386,censored
86,4.213169,5,0,1,1,151,100,20,19,0.74,35,141,10,0,6.543046,42,3,1,100,1,0,0,4,0,0,2,82,3,0,0,0,0.82,0.07446892,2.25543,2,0.058304302,9,9,6,2,5,3,3,0,0,1,1,0,0,63,censored
87,4.721872,2,0,1,5,105,69,12,12,0.7246377,20,83,21,1,7.733333,28,4,5,13.8,0,0.4444443,477.7777,1.2,14,0,0,50,0,1,0.2275497,0,0.7246377,0.07398362,1.307225,0,0.006448089,1,1,1,0,4,1,3,2,0,1,0,0,0,39,censored
88,5.314526,2,0,1,7,201,108,12,16,0.7592593,63,168,33,0,7.636816,72,9,7,15.42857,0,0.34,307.0378,0.5714286,7,0,0,92,0,2,0.3162105,0,0.8518519,0.06800744,1.172431,0,0.006448089,0,0,0,0,2,1,0,0,0,0,0,0,0,73,censored
89,4.039009,5,0,1,1,137,77,13,23,0.7402598,29,124,13,0,6.919708,44,8,1,77,1,0,0,5,0,0,0,63,1,0,0,1,0.8181818,0.08701024,1.778432,0,0.006448089,5,5,1,4,3,2,2,1,0,1,0,0,0,47,censored
90,5.005856,2,0,1,13,220,143,34,42,0.5944056,30,178,42,0,7.463636,73,2,13,11,0,0.2727273,286.5867,0.5384616,34,0,0,113,1,7,1.899991,5,0.7902098,0.1361492,1.988174,0,0.006448089,14,14,2,0,10,9,2,1,2,4,0,0,0,68,censored
91,3.457109,5,0,1,1,50,30,0,14,0.5,16,34,16,0,8.64,20,0,1,30,1,0,0,2,0,0,0,28,0,0,0,0,0.9333333,0.30103,0.3762875,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
92,3.345109,1,0,1,4,46,24,8,8,0.5,8,38,8,0,7.043478,6,4,4,6,1,0,187.5,0.5,0,1,0,22,0,4,1.443532,2,0.9166667,0.30103,2.163409,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,11,censored
