idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
188,-2.0059709999999997,-1.378565,-0.651698,0,-0.855663,-1.896293,-1.808448,-0.391036,1.003409,1.659562,0.93405,-0.357182,-0.319019,-0.16983199999999998,-1.017144,0.20035,-1.181966,-0.855663,-1.160954,1.892034,-0.9654469999999999,0.250942,-0.9498270000000001,-1.334991,-0.11835899999999999,-0.282775,1.41924,-0.486922,1.806461,0.567823,-0.398656,1.419239,-1.216693,0.365423,-0.294373,-0.15883599999999998,-0.74973,-0.739313,-0.484121,-0.400669,-0.9822360000000001,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,2.129884,-1.7410830000000002,-0.933218,9.418572,-1.3069680000000001,0.23220100000000002,0.357569,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,1.533151,1.652873,3.5295730000000005,-0.278331,-1.20287,-0.760793,1.8692259999999998,-0.675022,4.140388,-1.0762450000000001,-0.46948599999999996,-0.569407,-0.5095890000000001,-0.693274,-0.555033,-0.702994,-0.441716,-0.903711,-0.443107,-0.519818,-0.686851,-0.168383,-0.8155899999999999,-0.907177,-0.332685,-0.463552,-0.301141,-0.33515900000000004,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,0.853879,-1.03883,4.182946,-0.72917,1.6793919999999998,-0.743314,-0.802941,-0.742591,-0.443374,-0.44441499999999995,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,-0.551654,-0.655533,-0.77504,0.17566800000000002,-0.472488,-0.549976,-0.717084,-0.869964,-1.228352,0.699933,-0.937808,-0.373008,-0.196129,-0.47085600000000005,-0.24443,-0.269583,-1.277348,-0.237173,-0.23873899999999998,-1.121027,-0.378841,-0.612421,2.514217,0.820425,-1.6973099999999999,2.309167,2.040131,2.318318,-0.333002,-0.19434,5.388517,-0.09074199999999999,-0.269623,-0.386853,-1.021792,1.021793,-0.749889,-0.483286,-0.338417,-1.7241650000000002,-1.6346559999999999,-1.635099,-0.199694,china,censored
192,0.46150699999999995,0.195487,-0.651698,0,-1.268191,-0.815729,-0.9878889999999999,-1.389161,-1.7160650000000002,1.362919,0.336781,0.039474,0.013517,-0.16983199999999998,0.24333600000000002,-0.8997620000000001,2.675634,-1.268191,0.8398610000000001,-0.720549,-0.9654469999999999,-0.814228,-0.9498270000000001,-1.334991,-0.11835899999999999,-0.282775,1.478193,-0.486922,-1.8136310000000002,-1.089785,-0.398656,1.478193,-0.9413290000000001,-2.688077,-0.294373,-0.15883599999999998,-0.74973,-0.739313,-0.484121,-0.400669,1.187284,1.909358,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,1.866789,-1.233192,0.3725,5.754879,-1.422454,-1.472949,-0.9767879999999999,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,-0.750777,1.416251,-0.750429,-0.7243430000000001,0.795633,-0.760793,-0.660446,-0.675022,-0.48617299999999997,-1.0762450000000001,-0.46948599999999996,-0.569407,-0.5095890000000001,-0.693274,-1.7007400000000001,-0.702994,-1.68505,-0.903711,-0.443107,0.295643,-0.686851,-1.2938610000000001,-0.8155899999999999,-0.907177,-0.332685,-0.463552,-0.301141,-0.096665,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,-1.16005,0.025406,-0.676318,-0.72917,-0.758329,-0.743314,0.468817,-0.742591,-0.443374,-0.44441499999999995,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,-0.315952,2.506436,-0.77504,-1.159124,-0.472488,-0.549976,-0.47821,1.687316,0.558767,0.060314,1.453925,-0.373008,-0.196129,1.40496,-0.24443,-0.269583,-1.277348,-0.237173,-0.23873899999999998,-1.121027,-0.378841,-0.612421,1.1602,-0.134431,0.133109,-0.43986099999999995,-0.294319,-0.435381,-0.333002,-0.19434,4.945721,-0.09074199999999999,-0.269623,-0.386853,0.530708,-0.530708,0.342354,-2.008483,-1.626349,-0.20176,-1.284698,-1.286625,-0.199723,sensitiveFig,censored
194,-0.882871,0.195487,-0.651698,0,1.619506,0.907331,0.846302,-0.055531,-0.5505760000000001,-0.374556,-0.007458,-0.678385,0.320594,-0.16983199999999998,0.727033,0.40646,-0.594141,1.619506,-0.655698,1.238888,-0.075699,0.242227,-0.9498270000000001,-0.574487,-0.11835899999999999,-0.282775,0.745487,-0.486922,-0.204701,0.069326,0.7235060000000001,0.745488,0.5009779999999999,0.12603499999999998,-0.294373,-0.15883599999999998,0.012969,0.028254,1.041359,-0.400669,1.001325,0.43577899999999997,1.269678,1.145209,1.302201,2.1218220000000003,-0.21933699999999998,-0.084213,-0.157799,0.001997,0.798372,-0.8294860000000001,-0.122295,-0.440824,0.408596,-0.005376,0.129273,-0.446974,2.1587009999999998,-0.337336,-0.281177,-0.243365,-0.189858,-0.195325,-0.306652,2.882437,0.531922,0.372023,0.7270840000000001,-0.660446,-0.675022,-0.48617299999999997,0.140342,-0.46948599999999996,0.405018,1.052327,-0.693274,-0.589863,-0.702994,-0.47951400000000005,-0.408383,0.5038819999999999,-0.519818,-0.10743399999999999,-0.474513,0.141658,-0.907177,-0.332685,-0.463552,-0.301141,-0.114883,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,1.8013720000000002,-0.618664,0.501568,2.558134,1.605285,-0.226731,1.7009349999999999,1.044319,0.569087,1.336709,-0.27866799999999997,0.619528,-0.313348,0.558589,-0.23919400000000002,1.2224190000000001,-0.8299129999999999,0.590341,-0.27164299999999997,-1.159124,0.521979,-0.549976,-0.748602,-0.364494,-0.170954,-0.158223,-0.622779,-0.373008,-0.196129,0.269726,-0.24443,-0.269583,-1.277348,-0.237173,-0.23873899999999998,-1.121027,-0.378841,-0.612421,0.308516,0.109527,-0.255498,0.22870300000000002,-0.294319,1.569312,-0.333002,-0.19434,0.321734,-0.09074199999999999,1.902422,-0.386853,-1.027161,1.027159,-0.749889,0.417497,0.14288199999999998,0.559443,0.698399,0.6986760000000001,-0.19944,freedom,censored
200,0.809343,0.195487,-0.651698,0,-0.030607,-0.114824,-0.070793,-0.335776,-0.5322939999999999,1.101177,0.003618,0.552894,-0.512559,-0.16983199999999998,-0.9876950000000001,-0.173072,-0.7785569999999999,-0.030607,-0.215114,-0.720549,0.13561600000000001,0.8565940000000001,-0.20668000000000003,0.147991,-0.11835899999999999,1.926206,-0.134354,-0.486922,0.35842399999999996,-0.414962,-0.398656,-0.134354,-0.817416,1.536016,2.154933,2.4970529999999997,0.297112,0.8409719999999999,-0.484121,-0.400669,1.7402990000000003,0.898078,1.9561060000000001,1.7072720000000001,-0.334022,1.335903,-0.21933699999999998,-0.084213,-0.157799,0.682268,-0.06504299999999999,-0.328961,2.991844,0.749321,0.732453,0.329814,-0.139345,-0.446974,-0.341814,0.749887,-0.281177,-0.243365,-0.189858,0.740171,1.5887879999999999,-0.05193300000000001,-0.6816,1.44794,1.240483,0.165239,1.4037819999999999,2.534046,-0.530786,-0.46948599999999996,-0.569407,0.541998,-0.693274,-0.204906,-0.079193,-0.467578,0.425854,-0.443107,-0.08772999999999999,0.090788,-0.559149,-0.171106,-0.41261000000000003,-0.332685,-0.463552,1.610217,0.65691,-0.31669899999999995,-0.271146,1.0578049999999999,-0.29122800000000004,-0.301765,-0.474923,-0.676318,0.008574,0.037343,-0.050005,-0.129074,0.058573,-0.443374,0.754758,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,0.42880100000000004,0.183273,0.576184,0.58358,0.862192,-0.549976,-0.400244,0.486824,-0.28018000000000004,-0.42206499999999997,-0.092204,-0.373008,-0.196129,1.5170219999999999,1.3275430000000001,-0.269583,-1.277348,-0.237173,-0.23873899999999998,-1.121027,-0.378841,-0.612421,-0.368873,0.11615,0.244139,-0.43986099999999995,-0.294319,-0.435381,-0.333002,-0.19434,-0.377053,-0.09074199999999999,-0.269623,-0.386853,-0.9559799999999999,0.9559790000000001,-0.749889,-0.145358,-0.28257600000000005,0.559443,-0.203009,-0.203258,-0.199694,stability,censored
207,-1.394676,-1.378565,-0.651698,0,0.794449,0.907331,0.846302,0.548376,1.8736400000000002,-2.137459,-0.71359,0.43673500000000004,-0.39353699999999997,-0.16983199999999998,-1.039417,-0.953865,1.4632459999999998,0.794449,-0.25149299999999997,1.456603,1.107982,-1.139629,-0.684417,0.457625,-0.11835899999999999,-0.282775,-0.467267,-0.486922,-0.26216300000000003,0.281177,-0.398656,-0.467267,0.780692,1.558211,-0.294373,-0.15883599999999998,-0.74973,-0.739313,-0.484121,-0.400669,-0.9822360000000001,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,-1.52453,1.1538950000000001,1.1341700000000001,1.969063,1.116631,1.5901610000000002,-0.9767879999999999,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,-0.750777,3.2993660000000005,-0.750429,0.596966,1.289411,-0.312795,-0.10594200000000001,0.023007,0.5279689999999999,-1.0762450000000001,-0.46948599999999996,-0.569407,-0.5095890000000001,-0.693274,1.564065,1.810555,0.222721,-0.45726400000000006,-0.443107,-0.519818,-0.686851,-0.800451,-0.382775,-0.575041,-0.332685,-0.463552,-0.301141,-0.23578600000000002,-0.31669899999999995,-0.271146,1.514519,-0.29122800000000004,-1.495254,-1.03883,-0.143742,-0.72917,-0.758329,-0.743314,-0.802941,-0.20455399999999999,0.46917299999999995,-0.44441499999999995,-0.27866799999999997,0.514091,-0.313348,1.235876,-0.23919400000000002,-0.2257,0.219288,-0.655533,0.1324,0.8889809999999999,0.42384099999999997,-0.549976,-0.617553,0.49680100000000005,-0.591589,-0.965741,0.48189399999999993,0.341481,-0.196129,0.196642,-0.24443,-0.269583,-1.277348,-0.237173,-0.23873899999999998,-1.121027,-0.378841,-0.612421,-0.202951,-0.256961,-0.17619100000000001,0.162726,2.264238,-0.435381,-0.333002,-0.19434,-0.377053,-0.09074199999999999,-0.269623,-0.386853,-1.010567,1.010567,-0.749889,1.201252,1.013368,0.559443,1.069567,1.07075,-0.199446,china,censored
210,0.760373,0.195487,-0.651698,0,-0.44313500000000006,0.17722100000000002,0.21881599999999998,0.449491,0.087375,-0.505406,-0.557497,-0.295804,0.35706,-0.16983199999999998,0.349481,0.595214,-0.46007600000000004,-0.44313500000000006,0.5215489999999999,-0.720549,0.035519,-0.6248560000000001,1.3725049999999999,-0.33683,-0.11835899999999999,-0.282775,-1.609099,-0.486922,0.901438,-0.20436500000000002,-0.398656,-1.6091,-0.075901,1.204648,-0.294373,-0.15883599999999998,-0.281406,1.617251,-0.484121,-0.400669,0.844728,-0.043168,1.6899009999999999,1.4892969999999999,1.675375,-0.383293,2.682938,-0.084213,-0.157799,-0.971864,0.34126999999999996,-0.13527899999999998,-0.122295,1.093373,0.334865,-0.603168,-0.218031,-0.446974,-0.341814,0.595331,-0.281177,-0.243365,-0.189858,-0.750777,-0.13165,0.451396,0.517055,0.6215109999999999,-0.188533,-0.660446,1.113361,-0.48617299999999997,-1.0762450000000001,-0.46948599999999996,-0.569407,-0.5095890000000001,-0.693274,0.872975,-0.702994,1.107974,0.24010599999999999,0.647176,-0.519818,-0.686851,0.602344,0.846167,-0.056230999999999996,-0.332685,-0.463552,-0.301141,1.2448649999999999,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,0.690332,-0.555087,0.688164,0.540185,0.610695,1.6424849999999998,0.356506,-0.742591,-0.443374,-0.44441499999999995,-0.27866799999999997,0.794046,-0.313348,-0.285244,3.7067360000000003,-0.2257,1.2963149999999999,3.674186,-0.77504,0.34011399999999997,-0.472488,-0.549976,-0.299054,0.297273,-1.228352,0.43609,-0.5751109999999999,0.53966,-0.196129,-0.47085600000000005,-0.24443,-0.269583,-0.08511,-0.237173,-0.23873899999999998,0.299955,-0.378841,-0.612421,-0.83239,-0.17196199999999998,-0.583832,0.329867,-0.294319,-0.435381,-0.333002,-0.19434,-0.377053,-0.09074199999999999,-0.269623,-0.386853,-1.035683,1.035684,-0.749889,0.983669,1.2505950000000001,0.559443,0.221183,0.22242199999999998,-0.199462,patriotism,censored
211,0.02239,-1.378565,-0.651698,0,-0.855663,-1.253796,-0.891352,-0.197627,-1.42812,-1.411558,-1.644021,-0.052679,0.10794100000000001,-0.16983199999999998,-1.3548440000000002,-1.615842,-1.181966,-0.855663,-0.00897,-0.720549,0.035519,-0.420067,1.527327,0.18601700000000002,-0.11835899999999999,-0.282775,-0.966636,0.8241639999999999,0.599763,-0.501455,-0.398656,-0.966636,0.8847649999999999,1.198197,-0.294373,-0.15883599999999998,0.035401,0.050829,-0.484121,-0.400669,-0.9822360000000001,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,-1.508204,-1.030035,0.66266,-0.122295,0.263318,1.7096240000000003,0.447237,1.1169200000000001,1.292418,-0.341814,1.437395,-0.281177,-0.243365,-0.189858,-0.750777,1.857452,-0.750429,2.276942,1.3959629999999998,0.32813600000000004,-0.660446,-0.675022,-0.48617299999999997,3.3810089999999997,-0.46948599999999996,3.706522,-0.5095890000000001,3.268022,3.798651,2.354852,4.28295,2.355027,1.6315469999999999,-0.519818,0.58253,-1.2938610000000001,-0.8155899999999999,-0.907177,-0.332685,-0.463552,-0.301141,-0.818772,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,1.472926,1.7254200000000002,0.61819,0.47508900000000004,1.843207,0.388411,0.297047,0.565192,-0.443374,1.513058,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,-1.0296049999999999,-0.655533,-0.77504,-1.159124,-0.472488,0.782935,-0.095015,0.23741500000000001,-1.228352,0.811866,-0.937808,-0.373008,-0.196129,-0.47085600000000005,-0.24443,-0.269583,1.744046,-0.237173,-0.23873899999999998,2.480054,-0.378841,-0.612421,-0.244812,-0.559424,0.41703,-0.43986099999999995,-0.294319,-0.435381,-0.333002,2.267344,-0.377053,-0.09074199999999999,-0.269623,-0.386853,-0.8678440000000001,0.8678450000000001,-0.749889,-0.066615,0.020493,0.559443,-1.210464,-1.210491,-0.196621,propaganda,censored
212,-0.628958,-1.378565,-0.651698,0,-0.030607,0.11881199999999999,0.170548,-2.018231,-0.5505760000000001,-2.747694,1.4401110000000001,-0.357182,0.419951,-0.16983199999999998,0.265871,-0.08820399999999999,0.287596,-0.030607,-0.033222,1.238888,-0.9654469999999999,3.055702,2.394331,0.8324450000000001,-0.11835899999999999,-0.282775,-0.164078,-0.486922,0.35842399999999996,0.24022800000000002,-0.398656,-0.164078,2.483206,0.913443,-0.294373,-0.15883599999999998,4.970512,4.537708,5.236427,2.5420990000000003,-0.362374,-0.029562,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,-2.2531,0.5952149999999999,-0.7642,2.335432,0.876035,1.850554,4.533572,4.120561,4.609278,-0.341814,-0.337336,-0.281177,2.460855,5.168895,2.194577,2.1507650000000003,-0.750429,-0.540363,-0.784458,-0.760793,3.25751,-0.675022,-0.48617299999999997,1.512011,-0.46948599999999996,4.597608,0.32034,-0.693274,-0.813505,-0.702994,-0.722212,-0.903711,2.572306,0.164322,-0.686851,-0.132368,-0.8155899999999999,-0.516857,-0.332685,-0.463552,-0.301141,0.23292100000000002,1.103913,-0.271146,0.777252,-0.29122800000000004,-1.6804279999999998,-1.03883,-0.676318,-0.72917,-0.758329,-0.743314,-0.802941,2.422792,1.7081060000000001,2.400681,-0.27866799999999997,0.103247,-0.313348,-0.285244,-0.23919400000000002,1.308163,-1.045973,-0.655533,-0.77504,-0.469304,-0.472488,-0.549976,1.991816,-0.869964,1.7695459999999998,1.182312,-0.268372,1.311516,-0.196129,-0.47085600000000005,-0.24443,-0.269583,-0.180308,-0.237173,-0.23873899999999998,0.18649300000000002,-0.378841,1.943185,-0.294284,-0.025146,-1.44194,3.105286,-0.294319,1.697084,-0.333002,-0.19434,-0.377053,-0.09074199999999999,-0.269623,-0.386853,1.6494849999999999,-1.6494849999999999,1.434596,-0.7367,-0.930955,0.559443,0.486303,0.485386,-0.198689,terrDispute,censored
217,0.849211,0.195487,-0.651698,0,-0.44313500000000006,0.323243,0.315352,0.118476,-0.029069,-0.27112600000000003,0.006904,1.857388,-1.8492099999999998,-0.16983199999999998,-1.468717,0.13188,-1.181966,-0.44313500000000006,0.612495,-0.720549,-0.46496400000000004,-0.701108,-0.020894,0.518737,-0.11835899999999999,-0.282775,0.44401199999999996,0.268619,-0.908608,-0.892144,-0.398656,0.44401199999999996,0.006202,1.3986,-0.294373,-0.15883599999999998,1.060064,1.0820319999999999,-0.484121,0.5303760000000001,-0.9822360000000001,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,0.143125,0.392059,0.59012,2.503351,0.162268,-0.371648,0.496342,0.243233,0.45145100000000005,-0.341814,-0.337336,-0.281177,1.196653,-0.189858,0.5099520000000001,-0.577781,-0.750429,0.162105,-0.755871,-0.19834300000000002,-0.660446,-0.675022,-0.48617299999999997,-0.153778,-0.46948599999999996,-0.569407,-0.5095890000000001,0.673373,0.511848,0.351963,0.716075,1.344818,1.706309,-0.519818,0.628274,-0.36286599999999997,-0.8155899999999999,0.346211,-0.332685,0.292662,-0.301141,1.2001469999999999,2.727471,-0.271146,-0.27319,0.9134030000000001,-0.049010000000000005,0.390287,-0.676318,-0.72917,0.5872930000000001,-0.743314,0.336686,0.612319,0.702306,0.566652,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,1.24721,0.051696000000000006,0.367539,1.7859610000000001,-0.472488,-0.549976,1.105991,0.27731999999999996,0.774894,-0.5073479999999999,0.49225699999999994,-0.373008,-0.196129,-0.47085600000000005,-0.24443,-0.269583,-0.495367,-0.237173,-0.23873899999999998,-0.18901400000000002,-0.378841,-0.612421,0.070288,-0.178586,1.037215,0.316671,-0.294319,-0.435381,-0.333002,-0.19434,0.019618,-0.09074199999999999,-0.269623,-0.386853,-0.732053,0.732053,-0.749889,0.13901,-0.046967,0.559443,0.27420700000000003,0.274237,-0.199723,hr,censored
229,0.240956,0.195487,-0.651698,0,-0.030607,-0.20243699999999998,-0.16733,1.756191,-0.15098,-0.471419,-1.661823,0.070191,-0.017957,-0.16983199999999998,0.536094,0.530126,-0.34221599999999996,-0.030607,-0.287871,-0.720549,1.115132,0.194299,-0.578253,0.376143,-0.11835899999999999,-0.282775,-1.680021,0.422811,-0.36559400000000003,0.083536,2.807522,-1.680021,-0.186301,-0.21334299999999998,-0.294373,-0.15883599999999998,-0.74973,-0.739313,-0.484121,-0.400669,1.143008,-0.80513,3.375414,3.947072,-0.334022,-0.383293,-0.21933699999999998,-0.084213,-0.157799,-0.791004,-0.21741,1.8232990000000002,-0.122295,0.937788,0.9928450000000001,-0.5135,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,0.042203,-0.8932770000000001,-0.750429,0.58024,0.491569,1.371285,-0.660446,0.430616,-0.48617299999999997,0.086866,-0.46948599999999996,-0.569407,-0.5095890000000001,1.02989,1.886696,0.627169,2.208075,-0.903711,0.9088450000000001,-0.060195000000000005,0.140344,-0.119762,-0.8155899999999999,0.6734979999999999,-0.332685,-0.463552,1.732019,0.070612,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,0.9647129999999999,1.366067,0.167251,0.055588,-0.758329,1.472557,2.0709009999999997,-0.742591,-0.443374,-0.44441499999999995,-0.27866799999999997,-0.48211499999999996,-0.313348,-0.285244,-0.23919400000000002,-0.2257,1.6285889999999998,-0.655533,0.665604,2.091361,-0.472488,0.31861799999999996,-0.672295,0.576612,-1.228352,-0.965741,1.3150629999999999,-0.373008,-0.196129,-0.47085600000000005,-0.24443,-0.269583,0.200483,-0.237173,-0.23873899999999998,0.640342,-0.378841,-0.612421,0.218705,-0.559424,0.026837,-0.43986099999999995,-0.294319,0.520704,-0.333002,-0.19434,1.629365,-0.09074199999999999,2.8486599999999997,-0.386853,-1.0272370000000002,1.0272379999999999,-0.749889,1.464952,1.9637810000000002,-0.9629620000000001,0.17994300000000002,0.181853,-0.106401,china,censored
232,0.781566,0.195487,-0.651698,0,-0.030607,0.381651,0.170548,1.001307,-0.783674,0.812013,0.204381,0.721036,-0.684846,-0.16983199999999998,-0.779208,0.22096100000000002,-0.079795,-0.030607,-0.033222,-0.720549,-0.064577,0.306312,0.536466,0.946521,-0.11835899999999999,-0.282775,-0.416735,-0.486922,0.35842399999999996,0.012081999999999999,-0.398656,-0.41673599999999994,-0.8452719999999999,-0.403517,-0.294373,-0.15883599999999998,-0.74973,-0.739313,-0.484121,-0.400669,-0.362374,-0.029562,-0.572842,-0.363487,-0.334022,1.182404,-0.21933699999999998,-0.084213,2.592448,0.522404,0.23969200000000002,-0.183881,-0.122295,0.5793010000000001,0.125804,-0.588224,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,-0.08569700000000001,1.260968,1.73882,0.587674,-0.256895,1.0213889999999999,-0.660446,1.179597,0.861082,-0.102975,-0.46948599999999996,-0.569407,1.366773,-0.693274,-0.034424,-0.702994,0.123254,0.28247,-0.443107,-0.519818,-0.686851,-0.312444,0.33437100000000003,-0.465946,-0.332685,-0.463552,-0.301141,-0.467656,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,0.040198000000000005,-1.03883,0.7387,1.241765,-0.048465,-0.124773,0.99734,-0.027826999999999998,0.768915,-0.44441499999999995,-0.27866799999999997,0.179598,1.005412,-0.285244,-0.23919400000000002,-0.2257,0.806906,-0.655533,-0.77504,1.9482720000000002,-0.472488,-0.549976,1.261923,0.942412,1.307079,0.48672600000000005,0.946148,-0.373008,-0.196129,-0.47085600000000005,-0.24443,-0.269583,-0.452301,-0.237173,-0.23873899999999998,-0.629356,-0.378841,0.348571,-0.244812,0.04219,0.321861,-0.43986099999999995,-0.294319,-0.435381,-0.333002,-0.19434,0.04268,-0.09074199999999999,-0.269623,-0.386853,1.157734,-1.157734,1.434596,0.147038,-0.086997,0.559443,0.11513499999999999,0.11514100000000001,-0.199473,democracy,censored
237,1.394711,0.195487,-0.651698,0,2.032034,1.024148,1.328984,0.196097,0.405124,-0.832233,1.510724,-0.708983,0.089517,-0.16983199999999998,-0.630795,-1.8195270000000001,0.8754209999999999,2.032034,-0.6152770000000001,-0.720549,-0.414916,-0.418325,-0.392467,-0.308311,-0.11835899999999999,0.821716,0.063313,0.627501,1.444452,1.8150970000000002,-0.398656,0.063313,0.705752,0.08370599999999999,1.267059,2.4970529999999997,-0.082368,-0.067692,-0.484121,-0.400669,-0.9822360000000001,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.21933699999999998,-0.084213,1.217324,-0.379635,1.052317,1.0616299999999999,-0.122295,-0.636509,0.018474,-0.6757569999999999,-0.692861,-0.446974,-0.341814,-0.337336,-0.281177,-0.243365,-0.189858,-0.235523,-0.38552600000000004,-0.750429,-0.131519,0.260273,-0.299715,0.480942,1.480208,-0.48617299999999997,0.054779999999999995,-0.46948599999999996,-0.569407,-0.5095890000000001,0.9823540000000001,0.106727,0.590475,0.276433,0.015253000000000001,-0.443107,-0.221169,0.388121,-1.0399530000000001,-0.8155899999999999,-0.565344,-0.332685,-0.463552,-0.301141,-1.37029,-0.31669899999999995,-0.271146,-0.27319,-0.29122800000000004,-0.91946,0.130447,-0.676318,-0.72917,-0.758329,-0.264115,-0.802941,-0.188845,0.495817,-0.44441499999999995,-0.27866799999999997,1.055823,1.730005,-0.285244,1.345923,-0.2257,-1.343874,-0.655533,-0.77504,-0.8579950000000001,-0.472488,-0.549976,1.04959,2.877831,-0.245321,-0.214189,-0.937808,1.097691,1.746792,-0.47085600000000005,-0.24443,0.7900510000000001,0.9575309999999999,1.164823,2.4567259999999997,0.021702000000000003,-0.378841,0.13208399999999998,-0.05149,-0.403777,0.090283,-0.43986099999999995,0.23233299999999998,-0.435381,-0.333002,-0.19434,1.571709,-0.09074199999999999,-0.269623,-0.386853,-1.1094950000000001,1.109493,-0.749889,0.05519400000000001,0.118486,-0.20176,1.33999,1.3401049999999999,-0.193746,terrDispute,censored
